SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"28369","76131","1","2019","Normal","Marvel Super Heroes","Licensed","Avengers: Endgame","Avengers Compound Battle","X","76131-1","99.99","89.99","139.99","97.47","01/04/2019 00:00:00","27/03/2021 00:00:00","699","7","Box","Retail","6253905","6253904","5702016376012","","48","37.8","7.1","","8","","5523","2031","2","6","X","2","93.2000","79.2400","Bjarke Lykke Madsen,","01/04/2019 00:00:00","31/12/2020 00:00:00"
"28364","76133","1","2019","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man Car Chase","X","76133-1","9.99","8.99","13.99","9.99","25/11/2018 00:00:00","02/12/2019 00:00:00","52","2","Box","Retail","6251527","","5702016369731","673419303767","19.1","14.1","4.6","0.16","4","","2884","795","2","5","X","7","15.2500","10.0000","","",""
"28362","76134","1","2019","Normal","Marvel Super Heroes","Licensed","Spider-Man","Spider-Man: Doc Ock Diamond Heist","X","76134-1","29.99","24.99","39.99","29.99","25/11/2018 00:00:00","13/01/2020 00:00:00","150","3","Box","Retail","6251532","","5702016369748","673419303774","22.2","26.2","7.6","0.53","4","","1166","795","6","5","X","0","49.0400","12.0000","","",""
"29061","76137","1","2019","Normal","DC Comics Super Heroes","Licensed","Batman","Batman vs. The Riddler Robbery","X","76137-1","9.99","8.99","13.99","9.74","02/08/2019 00:00:00","23/06/2020 00:00:00","59","2","Box","Retail","6251535","6251534","5702016369755","","19.1","14.1","4.6","","","","2114","593","2","4","X","3","14.6200","10.8400","","01/06/2019 00:00:00","31/12/2020 00:00:00"
"29062","76138","1","2019","Normal","DC Comics Super Heroes","Licensed","Batman","Batman and The Joker Escape","X","76138-1","39.99","34.99","49.99","38.98","02/08/2019 00:00:00","08/06/2020 00:00:00","171","4","Box","Retail","6251540","6251538","5702016369762","","22.2","26.2","7.6","","","","1033","757","2","4","X","0","37.9100","28.8200","Ollie Gregory,","01/06/2019 00:00:00","31/12/2020 00:00:00"
"28589","76139","1","2019","Normal","DC Comics Super Heroes","Licensed","Batman 1989","1989 Batmobile","X","76139-1","249.99","219.99","299.99","249.99","30/11/2019 00:00:00","12/11/2021 00:00:00","3306","3","Box","LEGO exclusive","6265629","6265626","5702016469110","","58.2","37.8","16.1","4.67","16","","11923","3472","10","23","X","20","356.6100","244.9700","Adam Grabowski,Chris Perron,","29/11/2019 00:00:00","31/12/2021 00:00:00"
"29376","76144","1","2019","Normal","Marvel Super Heroes","Licensed","Avengers: Endgame","Avengers Hulk Helicopter Rescue","X","76144-1","59.99","54.99","79.99","58.48","27/11/2019 00:00:00","26/02/2021 00:00:00","482","5","Box","Retail","6289060","6289059","5702016618068","673419320368","38.2","26.2","5.7","0.65","8","","4335","1692","2","8","X","3","68.3600","57.5100","Junya Suzuki,","01/12/2019 00:00:00","31/12/2020 00:00:00"
"29386","77901","1","2019","Normal","Star Wars","Licensed","Promotional","Sith Trooper Bust","X","77901-1","","","","","","","484","","Box","Promotional","6289258","","","673419317634","","","","","9","","632","2251","0","1","X","0","411.8600","77.2600","Niels M. Frederiksen,","",""
"29374","77902","1","2019","Normal","Marvel Super Heroes","Licensed","Promotional","Captain Marvel and the Asis","X","77902-1","","","","","","","271","2","Box","Promotional","6289261","","","673419333818","","","","","9","","279","1838","0","1","X","0","463.2400","","Justin Ramsden,","",""
"29375","77903","1","2019","Normal","DC Comics Super Heroes","Licensed","Promotional","The Dark Knight of Gotham City","X","77903-1","","","","","","","427","1","Box","Promotional","6289262","","","673419317658","","","","","9","","266","1805","0","1","X","0","625.9900","","Bjarke Lykke Madsen,","",""
"28460","80101","1","2019","Normal","Seasonal","Miscellaneous","Chinese Traditional Festival","Chinese New Year's Eve Dinner","X","80101-1","","","","","","","615","6","Box","Retail - limited","","6257986","5702016391824","","54","28.2","5.9","","8","","2805","2663","1","6","X","14","178.8600","195.5000","","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28461","80102","1","2019","Normal","Seasonal","Miscellaneous","Chinese Traditional Festival","Dragon Dance","X","80102-1","","","","","","","622","5","Box","Retail - limited","","6257989","5702016391831","","48","28.2","6.1","","9","","2679","2474","1","4","X","9","163.5700","102.9700","Nick Vas,Niek van Slagmaat,","01/01/2019 00:00:00","31/12/2019 00:00:00"
"28462","80103","1","2019","Normal","Seasonal","Miscellaneous","Chinese Traditional Festival","Dragon Boat Race","X","80103-1","49.99","44.99","59.99","49.99","01/07/2019 00:00:00","29/11/2019 00:00:00","643","15","Box","LEGO exclusive","6288432","6288433","5702016615456","673419317610","38.2","26.2","5.7","","8","","5090","1374","3","6","X","4","47.1800","49.9900","","01/05/2019 00:00:00","31/12/2019 00:00:00"
"28319","81000","1","2019","Normal","FORMA","Miscellaneous","","Koi","X","81000-1","44.99","42.99","","","","","293","","Box","Retail - limited","6273969","6273968","5702016520149","673419312905","26.2","19.1","4.6","","12","","934","978","3","1","X","0","172.7600","136.6900","","11/01/2019 00:00:00","31/12/2019 00:00:00"
"28320","81001","1","2019","Normal","FORMA","Miscellaneous","","Shark Skin","X","81001-1","14.99","11.99","","","","","31","","Other","Retail - limited","6273818","6273818","","673419313063","26.2","19.1","1.2","","12","","579","773","2","2","X","0","49.9900","59.3700","","11/01/2019 00:00:00","31/12/2019 00:00:00"
"28321","81002","1","2019","Normal","FORMA","Miscellaneous","","Splash Koi Skin","X","81002-1","14.99","11.99","","","","","33","","Other","Retail - limited","6273819","6273819","","673419313070","26.2","19.1","1.2","","12","","554","667","2","2","X","0","71.1000","66.9900","","11/01/2019 00:00:00","31/12/2019 00:00:00"
"28322","81003","1","2019","Normal","FORMA","Miscellaneous","","Ink Koi Skin","X","81003-1","14.99","11.99","","","","","33","","Other","Retail - limited","6273821","6273821","","673419313087","26.2","19.1","1.2","","12","","549","590","2","0","X","0","77.3500","44.6700","","11/01/2019 00:00:00","31/12/2019 00:00:00"
"28573","88006","1","2019","Normal","Powered Up","Technical","","Boost Hub","X","88006-1","79.99","69.99","99.99","79.99","12/06/2019 00:00:00","09/12/2024 00:00:00","1","","{Not specified}","{Not specified}","6261458","6261457","5702016398137","673419309127","","","","","","","162","154","0","1","X","0","57.1700","33.0600","","",""
"28574","88007","1","2019","Normal","Powered Up","Technical","","Colour & Distance Sensor","X","88007-1","13.99","12.99","17.99","13.99","12/06/2019 00:00:00","18/12/2024 00:00:00","1","","{Not specified}","{Not specified}","6261451","6261451","","673419309073","","","","","","","386","166","0","1","X","0","16.7900","18.9400","","",""
"28575","88008","1","2019","Normal","Powered Up","Technical","","Medium Linear Motor","X","88008-1","16.99","14.99","19.99","16.99","12/06/2019 00:00:00","25/09/2024 00:00:00","1","","Polybag","LEGO exclusive","6261452","6261452","","673419309080","","","","0.047","7","","728","197","0","1","X","0","21.9200","23.1500","","",""
"28578","88011","1","2019","Normal","Powered Up","Technical","","Train Motor","X","88011-1","13.99","12.99","17.99","13.99","15/06/2019 00:00:00","07/01/2025 00:00:00","7","","Polybag","LEGO exclusive","6261456","6261456","","673419309110","","","","0.071","7","","932","272","0","1","X","0","19.9800","17.8200","","",""
"29284","111901","1","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Garmadon","X","111901-1","","","","","","","10","1","Foil pack","Retail - limited","","","","","","","","","","","647","255","0","0","X","0","9.4700","","","",""
"29600","111901","2","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Garmadon","X","111901-2","","","","","","","10","1","Blister pack","{Not specified}","","","","","","","","","","","442","207","0","0","X","0","7.9400","6.3100","","",""
"29372","111902","1","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Wu","X","111902-1","","","","","","","6","1","Foil pack","Retail - limited","","","","","","","","","","","486","222","0","0","X","0","6.0300","4.0700","","",""
"29601","111902","2","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Wu","X","111902-2","","","","","","","6","1","Blister pack","{Not specified}","","","","","","","","","","","382","188","0","0","X","0","2.5000","1.4300","","",""
"29571","111903","1","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Kai vs. Wyplash","X","111903-1","","","","","","","13","2","Foil pack","Retail - limited","","","","","","","","","","","362","213","0","0","X","0","4.5500","3.2600","","",""
"29597","111903","2","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Kai vs. Wyplash","X","111903-2","","","","","","","13","2","Blister pack","Retail - limited","","","","","","","","","","","456","179","0","0","X","0","5.0800","","","",""
"29742","111904","1","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Jay Vs. Lasha","X","111904-1","","","","","","","12","2","Blister pack","Retail - limited","","","","","","","","","","","484","197","0","0","X","0","4.6400","3.6400","","",""
"29812","111904","2","2019","Other","Ninjago","Action/Adventure","Magazine Gift","Jay vs. Lasha","X","111904-2","","","","","","","12","2","Foil pack","Retail - limited","","","","","","","","","","","243","211","0","0","X","4","5.6000","","","",""
"29289","121903","1","2019","Other","Jurassic World","Licensed","Magazine Gift","Baby Raptor","X","121903-1","","","","","","","33","","Foil pack","Retail - limited","","","","","","","","","","","884","460","0","0","X","0","5.5000","5.0700","","",""
"29618","121904","1","2019","Other","Jurassic World","Licensed","Magazine Gift","Owen with Baby Raptor","X","121904-1","","","","","","","7","1","Foil pack","Retail - limited","","","","","","","","","","","862","343","0","0","X","0","3.0400","1.4400","","",""
"28962","211901","1","2019","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Batman with Batarang","X","BAT211901-1","","","","","","","7","1","Foil pack","Retail - limited","","","","","","","","","","","1320","374","0","0","X","0","3.9000","3.7000","Justin Ramsden,","",""
"29216","211902","1","2019","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Robin","X","211902-1","","","","","","","7","1","Foil pack","Retail - limited","","","","","","","","","","","1156","471","0","0","X","0","6.8500","3.2100","Justin Ramsden,","",""
"29311","211903","1","2019","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Superman","X","211903-1","","","","","","","8","1","Foil pack","Retail - limited","","","","","","","","","","","1243","374","0","0","X","0","7.1600","4.4500","Justin Ramsden,","",""
"29496","211904","1","2019","Other","DC Comics Super Heroes","Licensed","Magazine Gift","The Flash","X","211904-1","","","","","","","6","1","Foil pack","Retail - limited","","","","","","","","","6","","1176","402","0","0","X","0","10.4900","","Justin Ramsden,","",""
"29598","211905","1","2019","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Joker","X","211905-1","","","","","","","9","1","Foil pack","Retail - limited","","","","","","","","","","","1032","345","0","0","X","0","4.4400","","Justin Ramsden,","",""
"29740","211906","1","2019","Other","DC Comics Super Heroes","Licensed","Magazine Gift","Batman","X","211906-1","","","","","","","6","1","Foil pack","Retail - limited","","","","","","","","","","","1212","480","0","0","X","0","5.6000","4.6400","Justin Ramsden,","",""
"29390","471904","1","2019","Other","Friends","Modern day","Magazine gift","Show Jump","X","471904-1","","","","","","","34","","Foil pack","Retail - limited","","","","","","","","","","","170","140","0","0","X","0","3.2000","","","",""
"28983","471905","1","2019","Other","The LEGO Movie 2","Licensed","Magazine Gift","Emmet with Tools","X","TLM471905-1","","","","","","","9","1","Foil pack","Retail - limited","","","","","","","","","","","1114","287","0","0","X","0","3.2300","2.0000","","",""
"29162","471906","1","2019","Other","The LEGO Movie 2","Licensed","Magazine Gift","Rex with Jetpack","X","TLM471906-1","","","","","","","","1","Foil pack","Retail - limited","","","","","","","","","","","775","297","0","0","X","0","3.3200","","","",""
"29013","561901","1","2019","Other","Friends","Modern day","Magazine gift","Emma's Kitty Chico","X","FR561901-1","","","","","","","22","","Foil pack","Retail - limited","","","","","","","","","","","257","161","0","0","X","0","2.3400","","Antica Bracanov,","",""
"29149","561902","1","2019","Other","Friends","Modern day","Magazine gift","Shop with Costumes","X","FR561902-1","","","","","","","30","","Foil pack","Retail - limited","","","","","","","","","","","208","169","0","0","X","0","3.1300","","Antica Bracanov,","",""
"29215","561903","1","2019","Other","Friends","Modern day","Magazine gift","Sweet Baby","X","561903-1","","","","","","","15","1","Foil pack","Retail - limited","","","","","","","","","","","278","175","0","0","X","0","3.7300","4.7000","Antica Bracanov,","",""
"29230","561904","1","2019","Other","Friends","Modern day","Magazine gift","Bear's Cave","X","561904-1","","","","","","","22","","Foil pack","Retail - limited","","","","","","","","","","","181","167","0","0","X","0","2.9500","","Antica Bracanov,","",""
"29332","561905","1","2019","Other","Friends","Modern day","Magazine gift","Andrea's Booth with Waffles","X","561905-1","","","","","","","29","","{Not specified}","{Not specified}","","","","","","","","","","","277","159","0","0","X","0","2.1400","","Antica Bracanov,","",""
"29373","561906","1","2019","Other","Friends","Modern day","Magazine gift","Robot on paddleboard","X","561906-1","","","","","","","18","1","Foil pack","Retail - limited","","","","","","","","","","","149","139","0","0","X","0","1.6900","","Antica Bracanov,","",""
"29594","561907","1","2019","Other","Friends","Modern day","Magazine gift","Ice Cream Parlour","X","561907-1","","","","","","","38","","Foil pack","Retail - limited","","","","","","","","","","","283","177","0","0","X","0","2.0500","","Antica Bracanov,","",""
"29580","561908","1","2019","Other","Friends","Modern day","Magazine gift","Andrea's Stage","X","561908-1","","","","","","","21","","Foil pack","Retail - limited","","","","","","","","","","","166","122","0","0","X","0","4.8300","3.5600","Antica Bracanov,","",""
"29599","561909","1","2019","Other","Friends","Modern day","Magazine gift","Stephanie's Puppy Dash","X","561909-1","","","","","","","20","","Foil pack","Retail - limited","","","","","","","","","","","219","131","0","0","X","0","2.1400","","Antica Bracanov,","",""
"29670","561910","1","2019","Other","Friends","Modern day","Magazine gift","Halloween Store","X","561910-1","","","","","","","15","","Foil pack","Retail - limited","","","","","","","","","6","","182","183","0","0","X","0","3.8600","","Antica Bracanov,","",""
"29677","561911","1","2019","Other","Friends","Modern day","Magazine gift","Olivia's Bakery","X","561911-1","","","","","","","38","","Foil pack","Retail - limited","","","","","","","","","","","228","146","0","0","X","0","2.1300","3.2100","Antica Bracanov,","",""
"29607","791901","1","2019","Other","Hidden Side","Action/Adventure","Magazine Gift","Jack","X","791901-1","","","","","","","8","1","Foil pack","Retail - limited","","","","","","","","","","","1294","350","0","0","X","3","2.9500","1.0100","Xiaodong Wen,","",""
"29666","791902","1","2019","Other","Hidden Side","Action/Adventure","Magazine Gift","Possessed Pizza Delivery Man","X","791902-1","","","","","","","6","1","Foil pack","Retail - limited","","","","","","","","","","","1415","461","0","0","X","4","3.7000","2.9000","Xiaodong Wen,","",""
"29848","791903","1","2019","Other","Hidden Side","Action/Adventure","Magazine Gift","Parker","X","791903-1","","","","","","","6","1","Foil pack","Retail - limited","","","","","","","","","","","1034","353","0","0","X","2","3.7900","0.9500","Xiaodong Wen,","",""
"28989","853865","1","2019","Extended","The LEGO Movie 2","Licensed","Miscellaneous","TLM2 Accessory Set 2019","X","853865-1","12.99","11.99","16.99","12.99","07/02/2019 00:00:00","06/04/2021 00:00:00","48","4","Blister pack","LEGO exclusive","","","","673419308052","","","","","","","4718","723","0","2","X","8","11.0600","7.9900","Markus Rollbühler,","",""
"28905","853866","1","2019","Extended","Ninjago","Action/Adventure","March of the Oni","Oni Battle Pack","X","853866-1","12.99","11.99","16.99","12.99","05/01/2019 00:00:00","06/02/2021 00:00:00","36","3","Blister pack","LEGO exclusive","","","","673419308069","","","","","6","","2044","1065","0","3","X","4","67.7900","64.2200","","",""
"28966","853867","1","2019","Gear","Gear","Miscellaneous","Key Chains/The LEGO Movie 2","Emmet Key Chain","X","853867-1","5.99","3.99","6.99","4.86","02/02/2019 00:00:00","03/04/2021 00:00:00","","","Tag","LEGO exclusive","","","","673419305563","","","","","","","263","77","0","1","X","0","","","","",""
"29007","853868","1","2019","Gear","Gear","Miscellaneous","Key Chains/The LEGO Movie 2","Lucy Key Chain","X","853868-1","5.99","3.99","6.99","4.99","02/02/2019 00:00:00","16/10/2020 00:00:00","","","Tag","LEGO exclusive","","","","673419305570","","","","","","","264","77","0","1","X","0","","","","",""
